stadium_id,stadium_name,surface,surface_raw,source_url,wikipedia_url,transfermarkt_url,notes
955,Estadio Alfredo Di Stéfano,GRASS,Natural grass,https://www.transfermarkt.com/real-madrid-b-castilla-/stadion/verein/6767,https://en.wikipedia.org/wiki/Alfredo_Di_St%C3%A9fano_Stadium,https://www.transfermarkt.com/real-madrid-b-castilla-/stadion/verein/6767,transfermarkt: surface mapped
948,Estadio Anxo Carro,GRASS,Natural grass,https://www.transfermarkt.com/cd-lugo/stadion/verein/11000,https://en.wikipedia.org/wiki/Estadio_Anxo_Carro,https://www.transfermarkt.com/cd-lugo/stadion/verein/11000,transfermarkt: surface mapped
966,Estadio Cartagonova,GRASS,Natural grass,https://www.transfermarkt.com/fc-cartagena/stadion/verein/7077,,https://www.transfermarkt.com/fc-cartagena/stadion/verein/7077,transfermarkt: surface mapped
952,Estadio El Toralín,GRASS,Natural grass,https://www.transfermarkt.com/sd-ponferradina/stadion/verein/4032,https://en.wikipedia.org/wiki/Estadio_El_Toral%C3%ADn,https://www.transfermarkt.com/sd-ponferradina/stadion/verein/4032,transfermarkt: surface mapped
974,Estadio Enrique Roca,GRASS,Natural grass,https://www.transfermarkt.com/real-murcia/stadion/verein/171,https://en.wikipedia.org/wiki/Estadio_Nueva_Condomina,https://www.transfermarkt.com/real-murcia/stadion/verein/171,transfermarkt: surface mapped
957,Estadio Heliodoro Rodríguez López,GRASS,Natural grass,https://www.transfermarkt.com/cd-teneriffa/stadion/verein/648,https://en.wikipedia.org/wiki/Estadio_Heliodoro_Rodr%C3%ADguez_L%C3%B3pez,https://www.transfermarkt.com/cd-teneriffa/stadion/verein/648,transfermarkt: surface mapped
976,Estadio Jesús Navas,GRASS,Natural grass,https://www.transfermarkt.com/fc-sevilla-b-atletico-/stadion/verein/8519,https://en.wikipedia.org/wiki/Ciudad_Deportiva_Jos%C3%A9_Ram%C3%B3n_Cisneros_Palacios,https://www.transfermarkt.com/fc-sevilla-b-atletico-/stadion/verein/8519,transfermarkt: surface mapped
970,Estadio José Rico Pérez,GRASS,Natural grass,https://www.transfermarkt.com/hercules-alicante/stadion/verein/7971,https://en.wikipedia.org/wiki/Jos%C3%A9_Rico_P%C3%A9rez,https://www.transfermarkt.com/hercules-alicante/stadion/verein/7971,transfermarkt: surface mapped
973,Estadio Municipal de Marbella,,,https://www.transfermarkt.com/marbella-fc/stadion/verein/12361,,https://www.transfermarkt.com/marbella-fc/stadion/verein/12361,transfermarkt: surface not found
951,Estadio O Couto,GRASS,Natural grass,https://www.transfermarkt.com/fc-ourense/stadion/verein/55398,,https://www.transfermarkt.com/fc-ourense/stadion/verein/55398,transfermarkt: surface mapped
947,Estadio Pedro Escartín,GRASS,Natural grass,https://www.transfermarkt.com/cd-guadalajara/stadion/verein/16576,https://en.wikipedia.org/wiki/Pedro_Escart%C3%ADn,https://www.transfermarkt.com/cd-guadalajara/stadion/verein/16576,transfermarkt: surface mapped
967,Estadio Pepico Amat,GRASS,Natural grass,https://www.transfermarkt.com/cd-eldense/stadion/verein/12567,https://en.wikipedia.org/wiki/Nuevo_Pepico_Amat,https://www.transfermarkt.com/cd-eldense/stadion/verein/12567,transfermarkt: surface mapped
946,Estadio Príncipe Felipe,GRASS,Natural grass,https://www.transfermarkt.com/cp-cacereno/stadion/verein/11602,https://en.wikipedia.org/wiki/Estadio_Pr%C3%ADncipe_Felipe,https://www.transfermarkt.com/cp-cacereno/stadion/verein/11602,transfermarkt: surface mapped
958,Estadio Reina Sofía,GRASS,Natural grass,https://www.transfermarkt.com/unionistas-cf/stadion/verein/52397,,https://www.transfermarkt.com/unionistas-cf/stadion/verein/52397,transfermarkt: surface mapped
949,Estadio Romano,GRASS,Natural grass,https://www.transfermarkt.com/merida-ad/stadion/verein/46854,https://en.wikipedia.org/wiki/Estadio_Romano,https://www.transfermarkt.com/merida-ad/stadion/verein/46854,transfermarkt: surface mapped
943,Estadio Román Suárez Puerta,GRASS,Natural grass,https://www.transfermarkt.com/real-aviles-cf/stadion/verein/20844,https://en.wikipedia.org/wiki/Estadio_Rom%C3%A1n_Su%C3%A1rez_Puerta,https://www.transfermarkt.com/real-aviles-cf/stadion/verein/20844,transfermarkt: surface mapped
959,Estadio Ruta de la Plata,GRASS,Natural grass,https://www.transfermarkt.com/fc-zamora/stadion/verein/10907,https://en.wikipedia.org/wiki/Estadio_Ruta_de_la_Plata,https://www.transfermarkt.com/fc-zamora/stadion/verein/10907,transfermarkt: surface mapped
960,Estadio Santo Domingo,GRASS,Natural grass,https://www.transfermarkt.com/ad-alcorcon/stadion/verein/11596,https://en.wikipedia.org/wiki/Estadio_Municipal_de_Santo_Domingo,https://www.transfermarkt.com/ad-alcorcon/stadion/verein/11596,transfermarkt: surface mapped
954,Estadio da Malata,GRASS,Natural grass,https://www.transfermarkt.com/racing-ferrol/stadion/verein/1176,https://en.wikipedia.org/wiki/Estadio_Municipal_de_A_Malata,https://www.transfermarkt.com/racing-ferrol/stadion/verein/1176,transfermarkt: surface mapped
446,Estadio de Gran Canaria,GRASS,Natural grass,https://www.transfermarkt.com/ud-las-palmas/stadion/verein/472,https://en.wikipedia.org/wiki/Gran_Canaria_Stadium,https://www.transfermarkt.com/ud-las-palmas/stadion/verein/472,transfermarkt: surface mapped
953,Estadio de Pasarón,GRASS,Natural grass,https://www.transfermarkt.com/pontevedra-cf/stadion/verein/5650,https://en.wikipedia.org/wiki/Estadio_Municipal_de_Pasar%C3%B3n,https://www.transfermarkt.com/pontevedra-cf/stadion/verein/5650,transfermarkt: surface mapped
937,Estádio Aurélio Pereira,GRASS,Natural grass,https://www.transfermarkt.com/sporting-lissabon-b/stadion/verein/10949,,https://www.transfermarkt.com/sporting-lissabon-b/stadion/verein/10949,transfermarkt: surface mapped
933,Estádio Capital do Móvel,GRASS,Natural grass,https://www.transfermarkt.com/fc-pacos-de-ferreira/stadion/verein/2995,https://en.wikipedia.org/wiki/Est%C3%A1dio_Capital_do_M%C3%B3vel,https://www.transfermarkt.com/fc-pacos-de-ferreira/stadion/verein/2995,transfermarkt: surface mapped
932,Estádio Carlos Osório,GRASS,Natural grass,https://www.transfermarkt.com/ud-oliveirense/stadion/verein/8827,https://en.wikipedia.org/wiki/Est%C3%A1dio_Carlos_Os%C3%B3rio,https://www.transfermarkt.com/ud-oliveirense/stadion/verein/8827,transfermarkt: surface mapped
928,Estádio Dr. Machado de Matos,GRASS,Natural grass,https://www.transfermarkt.com/fc-felgueiras-1932/stadion/verein/1701,,https://www.transfermarkt.com/fc-felgueiras-1932/stadion/verein/1701,transfermarkt: surface mapped
939,Estádio Dr. Magalhães Pessoa,GRASS,Natural grass,https://www.transfermarkt.com/uniao-leiria/stadion/verein/2639,https://en.wikipedia.org/wiki/Est%C3%A1dio_Dr._Magalh%C3%A3es_Pessoa,https://www.transfermarkt.com/uniao-leiria/stadion/verein/2639,transfermarkt: surface mapped
938,Estádio Manuel Marques,GRASS,Natural grass,https://www.transfermarkt.com/sc-uniao-torreense/stadion/verein/2432,https://en.wikipedia.org/wiki/Est%C3%A1dio_Manuel_Marques,https://www.transfermarkt.com/sc-uniao-torreense/stadion/verein/2432,transfermarkt: surface mapped
927,Estádio Marcolino de Castro,GRASS,Natural grass,https://www.transfermarkt.com/cd-feirense/stadion/verein/3349,https://en.wikipedia.org/wiki/Est%C3%A1dio_Marcolino_de_Castro,https://www.transfermarkt.com/cd-feirense/stadion/verein/3349,transfermarkt: surface mapped
934,Estádio Municipal 25 de Abril,GRASS,Natural grass,https://www.transfermarkt.com/fc-penafiel/stadion/verein/3327,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_25_de_Abril,https://www.transfermarkt.com/fc-penafiel/stadion/verein/3327,transfermarkt: surface mapped
925,Estádio Municipal de Chaves,GRASS,Natural grass,https://www.transfermarkt.com/gd-chaves/stadion/verein/3325,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_Eng._Manuel_Branco_Teixeira,https://www.transfermarkt.com/gd-chaves/stadion/verein/3325,transfermarkt: surface mapped
935,Estádio Municipal de Portimão,GRASS,Natural grass,https://www.transfermarkt.com/portimonense-sc/stadion/verein/7378,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_de_Portim%C3%A3o,https://www.transfermarkt.com/portimonense-sc/stadion/verein/7378,transfermarkt: surface mapped
926,Estádio de São Luís,GRASS,Natural grass,https://www.transfermarkt.com/sc-farense/stadion/verein/4294,https://en.wikipedia.org/wiki/Est%C3%A1dio_de_S%C3%A3o_Lu%C3%ADs,https://www.transfermarkt.com/sc-farense/stadion/verein/4294,transfermarkt: surface mapped
940,Estádio do FC Vizela,GRASS,Natural grass,https://www.transfermarkt.com/fc-vizela/stadion/verein/6912,,https://www.transfermarkt.com/fc-vizela/stadion/verein/6912,transfermarkt: surface mapped
923,Estádio do Fontelo,GRASS,Natural grass,https://www.transfermarkt.com/academico-viseu-fc/stadion/verein/7788,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Fontelo,https://www.transfermarkt.com/academico-viseu-fc/stadion/verein/7788,transfermarkt: surface mapped
930,Estádio do Lusitânia de Lourosa,GRASS,Natural grass,https://www.transfermarkt.com/lusitania-fc-lourosa/stadion/verein/8189,,https://www.transfermarkt.com/lusitania-fc-lourosa/stadion/verein/8189,transfermarkt: surface mapped
929,Estádio do Mar,GRASS,Natural grass,https://www.transfermarkt.com/leixoes-sc/stadion/verein/3345,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Mar,https://www.transfermarkt.com/leixoes-sc/stadion/verein/3345,transfermarkt: surface mapped
931,Estádio do Marítimo,GRASS,Natural grass,https://www.transfermarkt.com/cs-maritimo/stadion/verein/1301,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Mar%C3%ADtimo,https://www.transfermarkt.com/cs-maritimo/stadion/verein/1301,transfermarkt: surface mapped
83,Ettore Mannucci,ARTIFICIAL,Artificial turf,https://www.transfermarkt.com/us-citta-di-pontedera/stadion/verein/14888/saison_id/2025,https://en.wikipedia.org/wiki/Stadio_Ettore_Mannucci,https://www.transfermarkt.com/us-citta-di-pontedera/stadion/verein/14888/saison_id/2025,transfermarkt: surface mapped
314,Euroborg,GRASS,Natural grass,https://www.transfermarkt.com/fc-groningen/stadion/verein/202,https://en.wikipedia.org/wiki/Euroborg,https://www.transfermarkt.com/fc-groningen/stadion/verein/202,transfermarkt: surface mapped
392,Ewood Park,GRASS,Natural grass,https://www.transfermarkt.com/blackburn-rovers/stadion/verein/164,https://en.wikipedia.org/wiki/Ewood_Park,https://www.transfermarkt.com/blackburn-rovers/stadion/verein/164,transfermarkt: surface mapped
837,FC Minsk Stadium,GRASS,Artificial grass,https://en.wikipedia.org/wiki/FC_Minsk_Stadium,https://en.wikipedia.org/wiki/FC_Minsk_Stadium,https://www.transfermarkt.com/isloch-minskiy-rayon/stadion/verein/36755,wikipedia: surface mapped
993,Fadil Vokrri Stadium,GRASS,Natural grass,https://www.transfermarkt.com/fc-prishtina/stadion/verein/1918,https://en.wikipedia.org/wiki/Fadil_Vokrri_Stadium,https://www.transfermarkt.com/fc-prishtina/stadion/verein/1918,transfermarkt: surface mapped
860,Fazisi Stadium,GRASS,Natural grass Contact Address: Fazisi Stadium Shevchenko street Poti Georgia Pr,https://www.transfermarkt.com/fc-kolkheti-1913-poti/stadion/verein/28971,https://en.wikipedia.org/wiki/Fazisi_Stadium,https://www.transfermarkt.com/fc-kolkheti-1913-poti/stadion/verein/28971,transfermarkt fallback: surface mapped
261,Finnvedsvallen,GRASS,Natural grass Contact Address: Finnvedsvallen Värnamo Sweden Pricing informatio,https://www.transfermarkt.com/ifk-varnamo/stadion/verein/3622,https://en.wikipedia.org/wiki/Finnvedsvallen,https://www.transfermarkt.com/ifk-varnamo/stadion/verein/3622,transfermarkt fallback: surface mapped
291,Fir Park,GRASS,Natural grass,https://www.transfermarkt.com/motherwell-fc/stadion/verein/987,https://en.wikipedia.org/wiki/Fir_Park,https://www.transfermarkt.com/motherwell-fc/stadion/verein/987,transfermarkt: surface mapped
826,Fisht Olympic Stadium,GRASS,Natural grass,https://www.transfermarkt.com/fk-sochi/stadion/verein/41231,https://en.wikipedia.org/wiki/Fisht_Olympic_Stadium,https://www.transfermarkt.com/fk-sochi/stadion/verein/41231,transfermarkt: surface mapped
365,Fortuna Arena,GRASS,Natural grass,https://www.transfermarkt.com/sk-slavia-prague/stadion/verein/62,https://en.wikipedia.org/wiki/Fortuna_Arena,https://www.transfermarkt.com/sk-slavia-prague/stadion/verein/62,transfermarkt: surface mapped
318,Fortuna Sittard Stadion,GRASS,Hybrid grass Contact Address: Fortuna Sittard Stadion Milaanstraat 120 6135 LH,https://www.transfermarkt.com/fortuna-sittard/stadion/verein/385,https://en.wikipedia.org/wiki/Fortuna_Sittard_Stadion,https://www.transfermarkt.com/fortuna-sittard/stadion/verein/385,transfermarkt fallback: surface mapped
919,Frans Heesen Stadion,ARTIFICIAL,Artificial turf Contact Address: Frans Heesen Stadion Mondriaanlaan 4 5342 CN O,https://www.transfermarkt.com/top-oss/stadion/verein/1228,https://en.wikipedia.org/wiki/Frans_Heesen_Stadion,https://www.transfermarkt.com/top-oss/stadion/verein/1228,transfermarkt fallback: surface mapped
269,Fredrikstad Stadion,,,https://en.wikipedia.org/wiki/Fredrikstad_Stadion,https://en.wikipedia.org/wiki/Fredrikstad_Stadion,https://www.transfermarkt.com/fredrikstad-fk/stadion/verein/3837,wikipedia: surface not found
912,GS Staalwerken Stadion,GRASS,Hybrid grass,https://www.transfermarkt.com/helmond-sport/stadion/verein/500,https://en.wikipedia.org/wiki/GS_Staalwerken_Stadion,https://www.transfermarkt.com/helmond-sport/stadion/verein/500,transfermarkt: surface mapped
844,Gabala City Stadium,GRASS,Natural grass Contact Address: Qabala City Stadium Qabala Azerbaijan Pricing in,https://www.transfermarkt.com/fk-qabala/stadion/verein/22010,https://en.wikipedia.org/wiki/Gabala_City_Stadium,https://www.transfermarkt.com/fk-qabala/stadion/verein/22010,transfermarkt fallback: surface mapped
256,Gamla Ullevi,GRASS,Natural grass,https://www.transfermarkt.com/ifk-goteborg/stadion/verein/801,https://en.wikipedia.org/wiki/Gamla_Ullevi,https://www.transfermarkt.com/ifk-goteborg/stadion/verein/801,transfermarkt: surface mapped
981,Gandzasar Stadium,ARTIFICIAL,Artificial turf Contact Address: Junior Sport Stadium Yerevan Armenia Pricing i,https://www.transfermarkt.com/gandzasar-kapan/stadion/verein/23911,https://en.wikipedia.org/wiki/Kapan_Stadium,https://www.transfermarkt.com/gandzasar-kapan/stadion/verein/23911,transfermarkt fallback: surface mapped
846,Ganja City Stadium,ARTIFICIAL,Artificial turf Contact Address: Yevlakh City Stadium Yevlakh Azerbaijan Pricin,https://www.transfermarkt.com/kapaz-pfk/stadion/verein/7090,https://en.wikipedia.org/wiki/Ganja_City_Stadium,https://www.transfermarkt.com/kapaz-pfk/stadion/verein/7090,transfermarkt fallback: surface mapped
660,Gargždai Stadium,ARTIFICIAL,Artificial turf Contact Address: Gargždų miesto stadionas Kvietinių 26 Gargždai,https://www.transfermarkt.com/fk-banga-gargzdai/stadion/verein/23559/saison_id/2025,https://en.wikipedia.org/wiki/Garg%C5%BEdai_Stadium,https://www.transfermarkt.com/fk-banga-gargzdai/stadion/verein/23559/saison_id/2025,transfermarkt fallback: surface mapped
107,Gavagnin-Nocini,GRASS,Natural grass,https://www.transfermarkt.com/virtusvecomp-verona/stadion/verein/29251/saison_id/2025,https://en.wikipedia.org/wiki/Stadio_Gavagnin_Nocini,https://www.transfermarkt.com/virtusvecomp-verona/stadion/verein/29251/saison_id/2025,transfermarkt: surface mapped
822,Gazovik,ARTIFICIAL,Artificial turf,https://www.transfermarkt.com/fk-orenburg/stadion/verein/14589,https://en.wikipedia.org/wiki/Gazovik_Stadium_(Orenburg),https://www.transfermarkt.com/fk-orenburg/stadion/verein/14589,transfermarkt: surface mapped
828,Gazprom Arena,GRASS,Natural grass,https://www.transfermarkt.com/zenit-st-petersburg/stadion/verein/964,https://en.wikipedia.org/wiki/Krestovsky_Stadium,https://www.transfermarkt.com/zenit-st-petersburg/stadion/verein/964,transfermarkt: surface mapped
920,GelreDome,GRASS,Natural grass,https://www.transfermarkt.com/vitesse-arnheim/stadion/verein/499,https://en.wikipedia.org/wiki/GelreDome,https://www.transfermarkt.com/vitesse-arnheim/stadion/verein/499,transfermarkt: surface mapped
480,Gipedo Neapolis,GRASS,Natural grass,https://www.transfermarkt.com/ae-kifisias/stadion/verein/30120,https://en.wikipedia.org/wiki/A.E._Kifisia_F.C.,https://www.transfermarkt.com/ae-kifisias/stadion/verein/30120,transfermarkt: surface mapped
475,Gipedo Panetolikou,GRASS,Natural grass,https://www.transfermarkt.com/panetolikos-gfs/stadion/verein/6418,https://en.wikipedia.org/wiki/Panetolikos_Stadium,https://www.transfermarkt.com/panetolikos-gfs/stadion/verein/6418,transfermarkt: surface mapped
125,Giuseppe Sivori,GRASS,Natural grass,https://www.transfermarkt.com/ac-bra/stadion/verein/38322/saison_id/2025,https://en.wikipedia.org/wiki/Stadio_Attilio_Bravi,https://www.transfermarkt.com/ac-bra/stadion/verein/38322/saison_id/2025,transfermarkt: surface mapped
113,Giuseppe Voltini,,,https://it.wikipedia.org/wiki/Stadio_Giuseppe_Voltini,https://it.wikipedia.org/wiki/Stadio_Giuseppe_Voltini,https://www.transfermarkt.com/us-pergolettese-1932/stadion/verein/4553/saison_id/2025,wikipedia: surface not found
862,Givi Chokheli Stadium,GRASS,Natural grass Contact Address: Caucasus Rugby Arena 53 Kavkasioni Street Telavi,https://www.transfermarkt.com/fc-telavi/stadion/verein/41310,https://en.wikipedia.org/wiki/Municipal_Stadium_(Telavi),https://www.transfermarkt.com/fc-telavi/stadion/verein/41310,transfermarkt fallback: surface mapped
988,Gjilan City Stadium,ARTIFICIAL,Artificial turf Contact Address: Stadiumi me bari sintetik (Gjilan) Gjilan Koso,https://www.transfermarkt.com/sc-gjilani/stadion/verein/29053,https://en.wikipedia.org/wiki/Gjilan_City_Stadium,https://www.transfermarkt.com/sc-gjilani/stadion/verein/29053,transfermarkt fallback: surface mapped
322,Goffertstadion,GRASS,Natural grass,https://www.transfermarkt.com/nec-nijmegen/stadion/verein/467,https://en.wikipedia.org/wiki/Goffertstadion,https://www.transfermarkt.com/nec-nijmegen/stadion/verein/467,transfermarkt: surface mapped
501,Gradski Stadion u Borovu naselju,GRASS,Natural grass Contact Address: Gradski Stadion u Borovu naselju Rudolfa Perešin,https://www.transfermarkt.com/hnk-vukovar-1991/stadion/verein/456,https://en.wikipedia.org/wiki/Stadion_HNK_Cibalia,https://www.transfermarkt.com/hnk-vukovar-1991/stadion/verein/456,transfermarkt fallback: surface mapped
641,Gradski stadion (Prijedor),GRASS,Natural grass,https://www.transfermarkt.com/fk-rudar-prijedor/stadion/verein/24197/saison_id/2025,https://en.wikipedia.org/wiki/Gradski_stadion_(Prijedor),https://www.transfermarkt.com/fk-rudar-prijedor/stadion/verein/24197/saison_id/2025,transfermarkt: surface mapped
538,Gradski stadion Surdulica,ARTIFICIAL,Artificial turf Contact Address: Gradski stadion Surdulica Vase Smajevića bb 17,https://www.transfermarkt.com/fk-radnik-surdulica/stadion/verein/33328,https://en.wikipedia.org/wiki/Surdulica_City_Stadium,https://www.transfermarkt.com/fk-radnik-surdulica/stadion/verein/33328,transfermarkt fallback: surface mapped
1003,Green Stadium,GRASS,Natural grass Contact Address: Barel Stadium haHatsav St. 20 Nazareth Illit Isr,https://www.transfermarkt.com/maccabi-bnei-reineh/stadion/verein/70178,"https://en.wikipedia.org/wiki/Green_Stadium,_Nof_HaGalil",https://www.transfermarkt.com/maccabi-bnei-reineh/stadion/verein/70178,transfermarkt fallback: surface mapped
726,Grobiņas Stadion,,,https://en.wikipedia.org/wiki/FK_Grobi%C5%86a,https://en.wikipedia.org/wiki/FK_Grobi%C5%86a,https://www.transfermarkt.com/grobinas-sc/stadion/verein/40880/saison_id/2025,wikipedia: surface not found
810,Grzegorz Lato Stadium,GRASS,Natural grass,https://www.transfermarkt.com/stal-mielec/stadion/verein/22431,https://en.wikipedia.org/wiki/Stadion_Stali_Mielec,https://www.transfermarkt.com/stal-mielec/stadion/verein/22431,transfermarkt: surface mapped
876,Grünwalder Stadion,GRASS,Natural grass Contact Address: Städtisches Stadion an der Grünwalder Straße Grü,https://www.transfermarkt.com/tsv-1860-munchen/stadion/verein/72,https://en.wikipedia.org/wiki/Gr%C3%BCnwalder_Stadion,https://www.transfermarkt.com/tsv-1860-munchen/stadion/verein/72,transfermarkt fallback: surface mapped
983,Gyumri City Stadium,GRASS,Natural grass,https://www.transfermarkt.com/fc-shirak-gyumri/stadion/verein/4807,https://en.wikipedia.org/wiki/Gyumri_City_Stadium,https://www.transfermarkt.com/fc-shirak-gyumri/stadion/verein/4807,transfermarkt: surface mapped
800,Górnik Łęczna Stadium,GRASS,Natural grass,https://www.transfermarkt.com/gornik-leczna/stadion/verein/3291,,https://www.transfermarkt.com/gornik-leczna/stadion/verein/3291,transfermarkt: surface mapped
741,HS Orku völlurinn,GRASS,Natural grass Contact Address: HS Orku völlurinn Hringbraut 108 Reykjanesbaer I,https://www.transfermarkt.com/keflavik-if/stadion/verein/8037/saison_id/2025,https://en.wikipedia.org/wiki/Keflav%C3%ADkurv%C3%B6llur,https://www.transfermarkt.com/keflavik-if/stadion/verein/8037/saison_id/2025,transfermarkt fallback: surface mapped
1000,HaMoshava Stadium,GRASS,Natural grass,https://www.transfermarkt.com/hapoel-petah-tikva/stadion/verein/262,https://en.wikipedia.org/wiki/HaMoshava_Stadium,https://www.transfermarkt.com/hapoel-petah-tikva/stadion/verein/262,transfermarkt: surface mapped
779,Hampden Park,GRASS,Natural grass surface,https://en.wikipedia.org/wiki/Hampden_Park,https://en.wikipedia.org/wiki/Hampden_Park,,wikipedia: surface mapped
335,Het Kuipje,GRASS,Natural grass,https://www.transfermarkt.com/kvc-westerlo/stadion/verein/968,https://en.wikipedia.org/wiki/Het_Kuipje,https://www.transfermarkt.com/kvc-westerlo/stadion/verein/968,transfermarkt: surface mapped
865,Heydar Aliyev Stadium,GRASS,Grass,https://en.wikipedia.org/wiki/Heydar_Aliyev_Stadium,https://en.wikipedia.org/wiki/Heydar_Aliyev_Stadium,https://www.transfermarkt.com/imishli/stadion/verein/103512,wikipedia: surface mapped
628,Hietalahti Stadium,ARTIFICIAL,Artificial turf,https://www.transfermarkt.com/vaasan-palloseura/stadion/verein/1102/saison_id/2025,https://en.wikipedia.org/wiki/Hietalahti_Stadium,https://www.transfermarkt.com/vaasan-palloseura/stadion/verein/1102/saison_id/2025,transfermarkt: surface mapped
208,Hill Dickinson Stadium,GRASS,Hybrid grass Contact Address: Hill Dickinson Stadium Liverpool England Website:,https://www.transfermarkt.com/fc-everton/stadion/verein/29,https://en.wikipedia.org/wiki/Hill_Dickinson_Stadium,https://www.transfermarkt.com/fc-everton/stadion/verein/29,transfermarkt fallback: surface mapped
408,Hillsborough,GRASS,Hybrid grass,https://www.transfermarkt.com/sheffield-wednesday/stadion/verein/1035,https://en.wikipedia.org/wiki/Hillsborough_Stadium,https://www.transfermarkt.com/sheffield-wednesday/stadion/verein/1035,transfermarkt: surface mapped
427,Holstein-Stadion,GRASS,Hybrid grass,https://www.transfermarkt.com/holstein-kiel/stadion/verein/269,https://en.wikipedia.org/wiki/Holstein-Stadion,https://www.transfermarkt.com/holstein-kiel/stadion/verein/269,transfermarkt: surface mapped
454,Ibercaja Estadio,GRASS,Natural grass,https://www.transfermarkt.com/real-saragossa/stadion/verein/142,https://en.wikipedia.org/wiki/Ibercaja_Stadium,https://www.transfermarkt.com/real-saragossa/stadion/verein/142,transfermarkt: surface mapped
845,Imishli City Stadium,,,https://www.transfermarkt.com/imishli/stadion/verein/103512,,https://www.transfermarkt.com/imishli/stadion/verein/103512,transfermarkt: surface not found
451,Instalaciones de Zubieta,GRASS,Natural grass,https://www.transfermarkt.com/real-sociedad-b/stadion/verein/9899,https://en.wikipedia.org/wiki/Zubieta_Facilities,https://www.transfermarkt.com/real-sociedad-b/stadion/verein/9899,transfermarkt: surface mapped
1021,Inver Park,ARTIFICIAL,Artificial turf,https://www.transfermarkt.com/larne-fc/stadion/verein/3461/saison_id/2025,https://en.wikipedia.org/wiki/Inver_Park,https://www.transfermarkt.com/larne-fc/stadion/verein/3461/saison_id/2025,transfermarkt: surface mapped
443,Ipurua,GRASS,Hybrid grass,https://www.transfermarkt.com/sd-eibar/stadion/verein/1533,https://en.wikipedia.org/wiki/Estadio_Municipal_de_Ipurua,https://www.transfermarkt.com/sd-eibar/stadion/verein/1533,transfermarkt: surface mapped
878,Jahnstadion Regensburg,GRASS,Natural grass,https://www.transfermarkt.com/ssv-jahn-regensburg/stadion/verein/109,https://en.wikipedia.org/wiki/Jahnstadion_Regensburg,https://www.transfermarkt.com/ssv-jahn-regensburg/stadion/verein/109,transfermarkt: surface mapped
630,Jakobstads Centralplan,ARTIFICIAL,Artificial turf,https://www.transfermarkt.com/ff-jaro/stadion/verein/3650/saison_id/2025,https://en.wikipedia.org/wiki/Jakobstads_Centralplan,https://www.transfermarkt.com/ff-jaro/stadion/verein/3650/saison_id/2025,transfermarkt: surface mapped
910,Jan Louwers Stadion,ARTIFICIAL,Artificial turf Contact Address: Jan Louwers Stadion Charles Roelslaan 1 5644 H,https://www.transfermarkt.com/fc-eindhoven/stadion/verein/3892,https://en.wikipedia.org/wiki/Jan_Louwers_Stadion,https://www.transfermarkt.com/fc-eindhoven/stadion/verein/3892,transfermarkt fallback: surface mapped
1009,Jenner Park,ARTIFICIAL,Artificial turf Contact Address: Jenner Park 22 Goodwick Close CF62 9EF Barry W,https://www.transfermarkt.com/barry-town-united-fc/stadion/verein/1115/saison_id/2025,https://en.wikipedia.org/wiki/Jenner_Park_Stadium,https://www.transfermarkt.com/barry-town-united-fc/stadion/verein/1115/saison_id/2025,transfermarkt fallback: surface mapped
670,KA-Völlur,GRASS,Natural grass Contact Address: Greifavöllurinn Akureyri Iceland Pricing informa,https://www.transfermarkt.com/ka-akureyri/stadion/verein/1839/saison_id/2025,https://en.wikipedia.org/wiki/KA-V%C3%B6llur,https://www.transfermarkt.com/ka-akureyri/stadion/verein/1839/saison_id/2025,transfermarkt fallback: surface mapped
284,Kilmac Stadium at Dens Park,GRASS,Natural grass,https://www.transfermarkt.com/dundee-fc/stadion/verein/511,https://en.wikipedia.org/wiki/Dens_Park,https://www.transfermarkt.com/dundee-fc/stadion/verein/511,transfermarkt: surface mapped
788,King Baudouin Stadium,GRASS,Grass,https://en.wikipedia.org/wiki/King_Baudouin_Stadium,https://en.wikipedia.org/wiki/King_Baudouin_Stadium,,wikipedia: surface mapped
523,Kolorcity Aréna,GRASS,Natural grass,https://www.transfermarkt.com/kazincbarcikai-sc/stadion/verein/24031,https://en.wikipedia.org/wiki/Kolorcity_Ar%C3%A9na,https://www.transfermarkt.com/kazincbarcikai-sc/stadion/verein/24031,transfermarkt: surface mapped
922,Koning Willem II Stadion,GRASS,Natural grass,https://www.transfermarkt.com/willem-ii-tilburg/stadion/verein/403,https://en.wikipedia.org/wiki/Koning_Willem_II_Stadion,https://www.transfermarkt.com/willem-ii-tilburg/stadion/verein/403,transfermarkt: surface mapped
807,Konwiktorska Street Stadium,GRASS,Natural grass,https://www.transfermarkt.com/polonia-warschau/stadion/verein/2745,https://en.wikipedia.org/wiki/General_Kazimierz_Sosnkowski_Municipal_Stadium,https://www.transfermarkt.com/polonia-warschau/stadion/verein/2745,transfermarkt: surface mapped
