stadium_id,stadium_name,surface,surface_raw,source_url,wikipedia_url,transfermarkt_url,notes
445,El Alcoraz,,,,https://en.wikipedia.org/wiki/Estadio_El_Alcoraz,https://www.transfermarkt.com/sd-huesca/stadion/verein/5358,
962,El Maulí,,,,,https://www.transfermarkt.com/antequera-cf/stadion/verein/16022,
964,El Palmar,,,,,https://www.transfermarkt.com/atletico-sanluqueno/stadion/verein/21322,
972,El Pozuelo,,,,,https://www.transfermarkt.com/juventud-torremolinos-cf/stadion/verein/43454,
956,El Prado,,,,,https://www.transfermarkt.com/cf-talavera-de-la-reina/stadion/verein/47421,
450,El Sardinero,,,,https://en.wikipedia.org/wiki/Campos_de_Sport_de_El_Sardinero,https://www.transfermarkt.com/racing-santander/stadion/verein/630,
466,Energi Viborg Arena,,,,https://en.wikipedia.org/wiki/Viborg_Stadium,https://www.transfermarkt.com/viborg-ff/stadion/verein/1063,
67,Enrico Sannazzari,,,,https://en.wikipedia.org/wiki/Stadio_Comunale_(Chiavari),https://www.transfermarkt.com/virtus-entella/stadion/verein/20519/saison_id/2025,
303,Eryaman Stadyumu,,,,https://en.wikipedia.org/wiki/Eryaman_Stadium,https://www.transfermarkt.com/genclerbirligi-ankara/stadion/verein/820,
867,Erzgebirgsstadion,,,,https://en.wikipedia.org/wiki/Eins_Erzgebirgsstadion,https://www.transfermarkt.com/fc-erzgebirge-aue/stadion/verein/94,
942,Espiñedo,,,,,https://www.transfermarkt.com/cd-arenteiro/stadion/verein/58946,
955,Estadio Alfredo Di Stéfano,,,,https://en.wikipedia.org/wiki/Alfredo_Di_St%C3%A9fano_Stadium,https://www.transfermarkt.com/real-madrid-b-castilla-/stadion/verein/6767,
948,Estadio Anxo Carro,,,,https://en.wikipedia.org/wiki/Estadio_Anxo_Carro,https://www.transfermarkt.com/cd-lugo/stadion/verein/11000,
966,Estadio Cartagonova,,,,,https://www.transfermarkt.com/fc-cartagena/stadion/verein/7077,
952,Estadio El Toralín,,,,https://en.wikipedia.org/wiki/Estadio_El_Toral%C3%ADn,https://www.transfermarkt.com/sd-ponferradina/stadion/verein/4032,
974,Estadio Enrique Roca,,,,https://en.wikipedia.org/wiki/Estadio_Nueva_Condomina,https://www.transfermarkt.com/real-murcia/stadion/verein/171,
957,Estadio Heliodoro Rodríguez López,,,,https://en.wikipedia.org/wiki/Estadio_Heliodoro_Rodr%C3%ADguez_L%C3%B3pez,https://www.transfermarkt.com/cd-teneriffa/stadion/verein/648,
976,Estadio Jesús Navas,,,,https://en.wikipedia.org/wiki/Ciudad_Deportiva_Jos%C3%A9_Ram%C3%B3n_Cisneros_Palacios,https://www.transfermarkt.com/fc-sevilla-b-atletico-/stadion/verein/8519,
970,Estadio José Rico Pérez,,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Rico_P%C3%A9rez,https://www.transfermarkt.com/hercules-alicante/stadion/verein/7971,
973,Estadio Municipal de Marbella,,,,,https://www.transfermarkt.com/marbella-fc/stadion/verein/12361,
951,Estadio O Couto,,,,,https://www.transfermarkt.com/fc-ourense/stadion/verein/55398,
947,Estadio Pedro Escartín,,,,https://en.wikipedia.org/wiki/Pedro_Escart%C3%ADn,https://www.transfermarkt.com/cd-guadalajara/stadion/verein/16576,
967,Estadio Pepico Amat,,,,https://en.wikipedia.org/wiki/Nuevo_Pepico_Amat,https://www.transfermarkt.com/cd-eldense/stadion/verein/12567,
946,Estadio Príncipe Felipe,,,,https://en.wikipedia.org/wiki/Estadio_Pr%C3%ADncipe_Felipe,https://www.transfermarkt.com/cp-cacereno/stadion/verein/11602,
958,Estadio Reina Sofía,,,,,https://www.transfermarkt.com/unionistas-cf/stadion/verein/52397,
949,Estadio Romano,,,,https://en.wikipedia.org/wiki/Estadio_Romano,https://www.transfermarkt.com/merida-ad/stadion/verein/46854,
943,Estadio Román Suárez Puerta,,,,https://en.wikipedia.org/wiki/Estadio_Rom%C3%A1n_Su%C3%A1rez_Puerta,https://www.transfermarkt.com/real-aviles-cf/stadion/verein/20844,
959,Estadio Ruta de la Plata,,,,https://en.wikipedia.org/wiki/Estadio_Ruta_de_la_Plata,https://www.transfermarkt.com/fc-zamora/stadion/verein/10907,
960,Estadio Santo Domingo,,,,https://en.wikipedia.org/wiki/Estadio_Municipal_de_Santo_Domingo,https://www.transfermarkt.com/ad-alcorcon/stadion/verein/11596,
954,Estadio da Malata,,,,https://en.wikipedia.org/wiki/Estadio_Municipal_de_A_Malata,https://www.transfermarkt.com/racing-ferrol/stadion/verein/1176,
446,Estadio de Gran Canaria,,,,https://en.wikipedia.org/wiki/Gran_Canaria_Stadium,https://www.transfermarkt.com/ud-las-palmas/stadion/verein/472,
953,Estadio de Pasarón,,,,https://en.wikipedia.org/wiki/Estadio_Municipal_de_Pasar%C3%B3n,https://www.transfermarkt.com/pontevedra-cf/stadion/verein/5650,
937,Estádio Aurélio Pereira,,,,,https://www.transfermarkt.com/sporting-lissabon-b/stadion/verein/10949,
933,Estádio Capital do Móvel,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Capital_do_M%C3%B3vel,https://www.transfermarkt.com/fc-pacos-de-ferreira/stadion/verein/2995,
932,Estádio Carlos Osório,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Carlos_Os%C3%B3rio,https://www.transfermarkt.com/ud-oliveirense/stadion/verein/8827,
928,Estádio Dr. Machado de Matos,,,,,https://www.transfermarkt.com/fc-felgueiras-1932/stadion/verein/1701,
939,Estádio Dr. Magalhães Pessoa,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Dr._Magalh%C3%A3es_Pessoa,https://www.transfermarkt.com/uniao-leiria/stadion/verein/2639,
938,Estádio Manuel Marques,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Manuel_Marques,https://www.transfermarkt.com/sc-uniao-torreense/stadion/verein/2432,
927,Estádio Marcolino de Castro,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Marcolino_de_Castro,https://www.transfermarkt.com/cd-feirense/stadion/verein/3349,
934,Estádio Municipal 25 de Abril,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_25_de_Abril,https://www.transfermarkt.com/fc-penafiel/stadion/verein/3327,
925,Estádio Municipal de Chaves,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_Eng._Manuel_Branco_Teixeira,https://www.transfermarkt.com/gd-chaves/stadion/verein/3325,
935,Estádio Municipal de Portimão,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_Municipal_de_Portim%C3%A3o,https://www.transfermarkt.com/portimonense-sc/stadion/verein/7378,
926,Estádio de São Luís,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_de_S%C3%A3o_Lu%C3%ADs,https://www.transfermarkt.com/sc-farense/stadion/verein/4294,
940,Estádio do FC Vizela,,,,,https://www.transfermarkt.com/fc-vizela/stadion/verein/6912,
923,Estádio do Fontelo,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Fontelo,https://www.transfermarkt.com/academico-viseu-fc/stadion/verein/7788,
930,Estádio do Lusitânia de Lourosa,,,,,https://www.transfermarkt.com/lusitania-fc-lourosa/stadion/verein/8189,
929,Estádio do Mar,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Mar,https://www.transfermarkt.com/leixoes-sc/stadion/verein/3345,
931,Estádio do Marítimo,,,,https://en.wikipedia.org/wiki/Est%C3%A1dio_do_Mar%C3%ADtimo,https://www.transfermarkt.com/cs-maritimo/stadion/verein/1301,
83,Ettore Mannucci,,,,https://en.wikipedia.org/wiki/Stadio_Ettore_Mannucci,https://www.transfermarkt.com/us-citta-di-pontedera/stadion/verein/14888/saison_id/2025,
314,Euroborg,,,,https://en.wikipedia.org/wiki/Euroborg,https://www.transfermarkt.com/fc-groningen/stadion/verein/202,
392,Ewood Park,,,,https://en.wikipedia.org/wiki/Ewood_Park,https://www.transfermarkt.com/blackburn-rovers/stadion/verein/164,
837,FC Minsk Stadium,,,,https://en.wikipedia.org/wiki/FC_Minsk_Stadium,https://www.transfermarkt.com/isloch-minskiy-rayon/stadion/verein/36755,
993,Fadil Vokrri Stadium,,,,https://en.wikipedia.org/wiki/Fadil_Vokrri_Stadium,https://www.transfermarkt.com/fc-prishtina/stadion/verein/1918,
860,Fazisi Stadium,,,,https://en.wikipedia.org/wiki/Fazisi_Stadium,https://www.transfermarkt.com/fc-kolkheti-1913-poti/stadion/verein/28971,
261,Finnvedsvallen,,,,https://en.wikipedia.org/wiki/Finnvedsvallen,https://www.transfermarkt.com/ifk-varnamo/stadion/verein/3622,
